prey,predator,iteration,,prey,predator,,,prey,predator,iteration,,prey,predator,iteration,,prey,predator,,,prey,predator,,,prey,predator,,,prey,predator,,,prey,predator,iteration,,prey,predator,iteration
5132,0,1223,,1410,516,,,5156,0,1223,,5416,0,1223,,553,34,,,733,296,,,5417,0,,,5417,0,,,387,213,1223,,397,311,1223
5168,0,1224,,1386,491,,,5096,0,1224,,5463,0,1224,,571,34,,,742,317,,,5329,0,,,5329,0,,,391,194,1224,,377,310,1224
5280,0,1225,,1367,492,,,5119,0,1225,,5439,0,1225,,581,33,,,768,302,,,5313,0,,,5313,0,,,379,191,1225,,373,308,1225
5257,0,1226,,1367,463,,,5103,0,1226,,5474,0,1226,,627,33,,,782,283,,,5254,0,,,5254,0,,,375,187,1226,,365,304,1226
5233,0,1227,,1337,451,,,5045,0,1227,,5539,0,1227,,627,38,,,782,287,,,5254,0,,,5254,0,,,363,184,1227,,338,292,1227
5194,0,1228,,1303,415,,,5104,0,1228,,5557,0,1228,,658,37,,,811,284,,,5190,0,,,5190,0,,,366,177,1228,,343,291,1228
5130,0,1229,,1343,411,,,5130,0,1229,,5555,0,1229,,676,34,,,814,278,,,5177,0,,,5177,0,,,384,173,1229,,319,276,1229
5141,0,1230,,1323,387,,,5086,0,1230,,5579,0,1230,,678,31,,,828,286,,,5091,0,,,5091,0,,,397,169,1230,,307,268,1230
5120,0,1231,,1328,403,,,5058,0,1231,,5637,0,1231,,706,31,,,857,282,,,5127,0,,,5127,0,,,409,167,1231,,321,266,1231
5109,0,1232,,1309,394,,,5052,0,1232,,5630,0,1232,,776,33,,,849,267,,,5198,0,,,5198,0,,,431,154,1232,,319,260,1232
5199,0,1233,,1331,413,,,5078,0,1233,,5564,0,1233,,797,33,,,876,256,,,5165,0,,,5165,0,,,451,155,1233,,293,245,1233
5176,0,1234,,1345,395,,,5066,0,1234,,5574,0,1234,,798,36,,,909,240,,,5178,0,,,5178,0,,,468,159,1234,,287,231,1234
5218,0,1235,,1310,388,,,5106,0,1235,,5597,0,1235,,817,35,,,928,256,,,5138,0,,,5138,0,,,464,159,1235,,296,221,1235
5288,0,1236,,1285,376,,,5155,0,1236,,5625,0,1236,,823,33,,,958,256,,,5146,0,,,5146,0,,,477,151,1236,,305,234,1236
5285,0,1237,,1255,370,,,5190,0,1237,,5597,0,1237,,875,32,,,983,254,,,5132,0,,,5132,0,,,502,139,1237,,284,210,1237
5317,0,1238,,1216,365,,,5198,0,1238,,5603,0,1238,,893,30,,,989,250,,,5083,0,,,5083,0,,,502,133,1238,,279,193,1238
5389,0,1239,,1207,348,,,5304,0,1239,,5574,0,1239,,936,27,,,1001,254,,,5100,0,,,5100,0,,,505,127,1239,,274,192,1239
5331,0,1240,,1193,348,,,5378,0,1240,,5507,0,1240,,982,31,,,1075,270,,,5109,0,,,5109,0,,,514,128,1240,,298,187,1240
5332,0,1241,,1226,352,,,5340,0,1241,,5527,0,1241,,1005,33,,,1113,282,,,5135,0,,,5135,0,,,536,133,1241,,305,194,1241
5273,0,1242,,1179,372,,,5381,0,1242,,5521,0,1242,,1035,32,,,1165,276,,,5109,0,,,5109,0,,,544,132,1242,,314,201,1242
5305,0,1243,,1158,378,,,5320,0,1243,,5528,0,1243,,1091,30,,,1175,282,,,5077,0,,,5077,0,,,555,126,1243,,318,197,1243
5240,0,1244,,1141,371,,,5307,0,1244,,5576,0,1244,,1091,29,,,1174,283,,,5009,0,,,5009,0,,,575,128,1244,,322,194,1244
5223,0,1245,,1114,354,,,5327,0,1245,,5467,0,1245,,1156,27,,,1229,281,,,4967,0,,,4967,0,,,588,131,1245,,303,193,1245
5188,0,1246,,1093,358,,,5356,0,1246,,5448,0,1246,,1217,34,,,1252,289,,,5021,0,,,5021,0,,,628,129,1246,,297,177,1246
5203,0,1247,,1080,364,,,5364,0,1247,,5455,0,1247,,1257,34,,,1263,289,,,5016,0,,,5016,0,,,674,131,1247,,295,171,1247
5178,0,1248,,1078,368,,,5311,0,1248,,5472,0,1248,,1279,43,,,1305,295,,,5064,0,,,5064,0,,,701,127,1248,,305,168,1248
5142,0,1249,,1060,360,,,5373,0,1249,,5511,0,1249,,1314,43,,,1311,295,,,5042,0,,,5042,0,,,721,144,1249,,306,169,1249
5188,0,1250,,1072,361,,,5443,0,1250,,5416,0,1250,,1371,38,,,1317,291,,,5050,0,,,5050,0,,,750,143,1250,,309,165,1250
5233,0,1251,,1053,380,,,5427,0,1251,,5432,0,1251,,1456,42,,,1363,299,,,5063,0,,,5063,0,,,762,142,1251,,328,171,1251
5161,0,1252,,1028,379,,,5412,0,1252,,5499,0,1252,,1512,40,,,1369,299,,,5021,0,,,5021,0,,,790,131,1252,,329,167,1252
5106,0,1253,,998,378,,,5466,0,1253,,5476,0,1253,,1512,40,,,1384,309,,,5032,0,,,5032,0,,,803,125,1253,,339,163,1253
5004,0,1254,,983,370,,,5435,0,1254,,5506,0,1254,,1558,38,,,1429,328,,,5074,0,,,5074,0,,,813,122,1254,,354,152,1254
4981,0,1255,,949,383,,,5365,0,1255,,5537,0,1255,,1615,45,,,1462,338,,,5137,0,,,5137,0,,,853,118,1255,,342,152,1255
4958,0,1256,,920,370,,,5326,0,1256,,5534,0,1256,,1692,45,,,1499,349,,,5113,0,,,5113,0,,,918,120,1256,,346,152,1256
4939,0,1257,,855,372,,,5310,0,1257,,5512,0,1257,,1742,45,,,1518,360,,,5069,0,,,5069,0,,,924,137,1257,,375,142,1257
5003,0,1258,,871,380,,,5327,0,1258,,5444,0,1258,,1795,42,,,1506,361,,,5030,0,,,5030,0,,,976,136,1258,,389,139,1258
5032,0,1259,,860,383,,,5332,0,1259,,5374,0,1259,,1875,45,,,1509,350,,,5045,0,,,5045,0,,,1000,139,1259,,384,131,1259
5099,0,1260,,837,373,,,5247,0,1260,,5290,0,1260,,1945,55,,,1518,372,,,5064,0,,,5064,0,,,1043,139,1260,,381,119,1260
5133,0,1261,,811,365,,,5206,0,1261,,5308,0,1261,,1952,54,,,1552,397,,,5083,0,,,5083,0,,,1070,141,1261,,398,127,1261
5149,0,1262,,786,368,,,5273,0,1262,,5325,0,1262,,2000,58,,,1540,419,,,5114,0,,,5114,0,,,1097,151,1262,,411,127,1262
5106,0,1263,,758,366,,,5312,0,1263,,5301,0,1263,,2062,57,,,1541,418,,,5143,0,,,5143,0,,,1129,145,1263,,421,127,1263
5184,0,1264,,746,357,,,5294,0,1264,,5244,0,1264,,2137,54,,,1503,416,,,5095,0,,,5095,0,,,1177,145,1264,,431,126,1264
5247,0,1265,,699,361,,,5228,0,1265,,5189,0,1265,,2186,56,,,1522,436,,,5059,0,,,5059,0,,,1194,146,1265,,442,121,1265
5256,0,1266,,681,352,,,5198,0,1266,,5155,0,1266,,2226,56,,,1584,467,,,5083,0,,,5083,0,,,1233,146,1266,,452,124,1266
5227,0,1267,,664,356,,,5218,0,1267,,5189,0,1267,,2243,53,,,1572,496,,,5035,0,,,5035,0,,,1281,139,1267,,464,119,1267
5211,0,1268,,643,361,,,5215,0,1268,,5146,0,1268,,2271,59,,,1556,495,,,4996,0,,,4996,0,,,1272,141,1268,,488,108,1268
5218,0,1269,,615,353,,,5174,0,1269,,5091,0,1269,,2321,60,,,1569,496,,,5093,0,,,5093,0,,,1320,153,1269,,520,111,1269
5284,0,1270,,599,343,,,5207,0,1270,,5029,0,1270,,2346,62,,,1547,501,,,5105,0,,,5105,0,,,1325,159,1270,,520,116,1270
5275,0,1271,,581,354,,,5151,0,1271,,5073,0,1271,,2333,63,,,1526,494,,,5110,0,,,5110,0,,,1340,164,1271,,545,111,1271
5277,0,1272,,568,352,,,5224,0,1272,,5121,0,1272,,2408,62,,,1503,492,,,5068,0,,,5068,0,,,1328,160,1272,,556,110,1272
5301,0,1273,,536,333,,,5187,0,1273,,5113,0,1273,,2429,57,,,1480,496,,,5062,0,,,5062,0,,,1340,160,1273,,550,123,1273
5328,0,1274,,486,320,,,5191,0,1274,,5168,0,1274,,2482,63,,,1423,518,,,5163,0,,,5163,0,,,1350,163,1274,,563,137,1274
5338,0,1275,,475,315,,,5243,0,1275,,5202,0,1275,,2510,66,,,1400,526,,,5148,0,,,5148,0,,,1373,165,1275,,580,138,1275
5342,0,1276,,469,294,,,5262,0,1276,,5233,0,1276,,2576,76,,,1372,531,,,5128,0,,,5128,0,,,1363,172,1276,,590,137,1276
5295,0,1277,,454,299,,,5322,0,1277,,5245,0,1277,,2618,75,,,1337,555,,,5147,0,,,5147,0,,,1391,171,1277,,607,134,1277
5341,0,1278,,442,281,,,5294,0,1278,,5302,0,1278,,2649,77,,,1331,568,,,5085,0,,,5085,0,,,1423,176,1278,,661,137,1278
5369,0,1279,,409,281,,,5276,0,1279,,5245,0,1279,,2695,77,,,1291,577,,,5087,0,,,5087,0,,,1460,195,1279,,692,144,1279
5238,0,1280,,397,283,,,5276,0,1280,,5291,0,1280,,2770,82,,,1264,594,,,5103,0,,,5103,0,,,1476,195,1280,,722,146,1280
5221,0,1281,,390,278,,,5310,0,1281,,5339,0,1281,,2825,82,,,1244,625,,,5165,0,,,5165,0,,,1500,220,1281,,733,148,1281
5221,0,1282,,388,278,,,5292,0,1282,,5368,0,1282,,2863,86,,,1200,643,,,5119,0,,,5119,0,,,1520,225,1282,,727,148,1282
5166,0,1283,,369,259,,,5281,0,1283,,5351,0,1283,,2924,90,,,1147,634,,,5201,0,,,5201,0,,,1535,231,1283,,757,147,1283
5269,0,1284,,340,257,,,5322,0,1284,,5291,0,1284,,3010,101,,,1130,640,,,5194,0,,,5194,0,,,1542,234,1284,,775,149,1284
5292,0,1285,,341,256,,,5445,0,1285,,5409,0,1285,,3038,103,,,1057,632,,,5131,0,,,5131,0,,,1541,238,1285,,773,148,1285
5311,0,1286,,314,233,,,5419,0,1286,,5439,0,1286,,3081,105,,,1016,679,,,5141,0,,,5141,0,,,1546,238,1286,,858,141,1286
5322,0,1287,,301,225,,,5482,0,1287,,5486,0,1287,,3163,109,,,960,692,,,5108,0,,,5108,0,,,1620,260,1287,,926,136,1287
5412,0,1288,,301,232,,,5463,0,1288,,5413,0,1288,,3237,114,,,892,705,,,5131,0,,,5131,0,,,1641,261,1288,,942,132,1288
5393,0,1289,,296,225,,,5483,0,1289,,5425,0,1289,,3320,120,,,871,716,,,5122,0,,,5122,0,,,1690,264,1289,,996,130,1289
5372,0,1290,,298,224,,,5460,0,1290,,5516,0,1290,,3405,129,,,848,728,,,5131,0,,,5131,0,,,1689,278,1290,,1002,121,1290
5357,0,1291,,292,225,,,5406,0,1291,,5483,0,1291,,3426,141,,,782,758,,,5083,0,,,5083,0,,,1717,276,1291,,1011,119,1291
5436,0,1292,,273,222,,,5394,0,1292,,5506,0,1292,,3460,135,,,749,768,,,5170,0,,,5170,0,,,1731,280,1292,,1040,118,1292
5449,0,1293,,265,227,,,5410,0,1293,,5513,0,1293,,3611,135,,,706,781,,,5140,0,,,5140,0,,,1717,290,1293,,1069,118,1293
5401,0,1294,,271,234,,,5445,0,1294,,5482,0,1294,,3677,129,,,671,782,,,5139,0,,,5139,0,,,1750,296,1294,,1111,113,1294
5387,0,1295,,267,228,,,5439,0,1295,,5545,0,1295,,3783,145,,,638,768,,,5109,0,,,5109,0,,,1803,318,1295,,1154,115,1295
5469,0,1296,,260,225,,,5405,0,1296,,5595,0,1296,,3840,156,,,610,764,,,5115,0,,,5115,0,,,1812,327,1296,,1217,118,1296
5430,0,1297,,247,222,,,5389,0,1297,,5658,0,1297,,3940,157,,,574,783,,,5081,0,,,5081,0,,,1815,343,1297,,1243,114,1297
5421,0,1298,,223,216,,,5427,0,1298,,5682,0,1298,,4055,162,,,521,769,,,5102,0,,,5102,0,,,1890,358,1298,,1283,114,1298
5360,0,1299,,221,211,,,5508,0,1299,,5638,0,1299,,4050,170,,,493,751,,,5013,0,,,5013,0,,,1894,366,1299,,1324,114,1299
5277,0,1300,,221,210,,,5488,0,1300,,5604,0,1300,,4046,169,,,455,732,,,5080,0,,,5080,0,,,1950,380,1300,,1374,105,1300
5242,0,1301,,214,217,,,5393,0,1301,,5555,0,1301,,4150,192,,,440,726,,,5092,0,,,5092,0,,,1966,406,1301,,1435,103,1301
5315,0,1302,,208,210,,,5374,0,1302,,5585,0,1302,,4218,201,,,424,705,,,5112,0,,,5112,0,,,1996,426,1302,,1464,98,1302
5289,0,1303,,200,211,,,5323,0,1303,,5547,0,1303,,4302,214,,,412,699,,,5101,0,,,5101,0,,,1984,434,1303,,1512,94,1303
5288,0,1304,,190,211,,,5274,0,1304,,5578,0,1304,,4380,215,,,391,676,,,5178,0,,,5178,0,,,2029,437,1304,,1589,98,1304
5334,0,1305,,180,205,,,5251,0,1305,,5635,0,1305,,4391,219,,,359,684,,,5181,0,,,5181,0,,,2015,430,1305,,1669,100,1305
5271,0,1306,,168,206,,,5259,0,1306,,5484,0,1306,,4420,226,,,328,686,,,5204,0,,,5204,0,,,2074,450,1306,,1719,98,1306
5298,0,1307,,156,196,,,5220,0,1307,,5566,0,1307,,4468,241,,,320,667,,,5263,0,,,5263,0,,,2083,452,1307,,1730,97,1307
5241,0,1308,,149,188,,,5226,0,1308,,5568,0,1308,,4477,267,,,313,649,,,5225,0,,,5225,0,,,2079,455,1308,,1766,99,1308
5325,0,1309,,150,183,,,5236,0,1309,,5486,0,1309,,4409,291,,,293,622,,,5252,0,,,5252,0,,,2091,462,1309,,1847,102,1309
5380,0,1310,,127,189,,,5129,0,1310,,5512,0,1310,,4384,304,,,268,601,,,5359,0,,,5359,0,,,2068,453,1310,,1865,107,1310
5470,0,1311,,125,181,,,5180,0,1311,,5498,0,1311,,4346,308,,,241,569,,,5347,0,,,5347,0,,,2075,460,1311,,1918,103,1311
5422,0,1312,,139,175,,,5183,0,1312,,5430,0,1312,,4380,347,,,226,555,,,5415,0,,,5415,0,,,2119,464,1312,,2039,110,1312
5407,0,1313,,138,169,,,5129,0,1313,,5431,0,1313,,4318,378,,,213,533,,,5479,0,,,5479,0,,,2135,455,1313,,2102,111,1313
5402,0,1314,,145,162,,,5172,0,1314,,5448,0,1314,,4200,378,,,198,507,,,5523,0,,,5523,0,,,2107,465,1314,,2131,109,1314
5443,0,1315,,141,148,,,5148,0,1315,,5477,0,1315,,4213,382,,,194,473,,,5599,0,,,5599,0,,,2106,459,1315,,2188,103,1315
5556,0,1316,,136,139,,,5150,0,1316,,5576,0,1316,,4176,378,,,183,458,,,5607,0,,,5607,0,,,2104,449,1316,,2211,110,1316
5551,0,1317,,141,137,,,5140,0,1317,,5551,0,1317,,4113,396,,,181,439,,,5636,0,,,5636,0,,,2115,445,1317,,2279,108,1317
5521,0,1318,,144,123,,,5138,0,1318,,5465,0,1318,,4025,410,,,178,409,,,5659,0,,,5659,0,,,2143,461,1318,,2312,121,1318
5529,0,1319,,149,114,,,5161,0,1319,,5455,0,1319,,3979,440,,,169,409,,,5763,0,,,5763,0,,,2147,454,1319,,2388,130,1319
5486,0,1320,,141,105,,,5189,0,1320,,5411,0,1320,,3903,453,,,168,394,,,5751,0,,,5751,0,,,2159,445,1320,,2402,134,1320
5469,0,1321,,151,96,,,5197,0,1321,,5326,0,1321,,3823,462,,,175,384,,,5731,0,,,5731,0,,,2193,448,1321,,2402,144,1321
5529,0,1322,,154,100,,,5208,0,1322,,5397,0,1322,,3721,492,,,173,362,,,5715,0,,,5715,0,,,2129,451,1322,,2446,146,1322
5536,0,1323,,163,101,,,5221,0,1323,,5404,0,1323,,3619,502,,,174,331,,,5693,0,,,5693,0,,,2133,471,1323,,2505,149,1323
5494,0,1324,,180,92,,,5241,0,1324,,5441,0,1324,,3620,517,,,178,296,,,5651,0,,,5651,0,,,2098,459,1324,,2582,155,1324
5438,0,1325,,178,87,,,5296,0,1325,,5464,0,1325,,3538,531,,,172,278,,,5713,0,,,5713,0,,,2122,464,1325,,2583,164,1325
5415,0,1326,,176,82,,,5382,0,1326,,5463,0,1326,,3472,548,,,170,263,,,5650,0,,,5650,0,,,2115,463,1326,,2615,172,1326
5406,0,1327,,191,81,,,5283,0,1327,,5453,0,1327,,3411,557,,,180,252,,,5622,0,,,5622,0,,,2068,444,1327,,2630,179,1327
5467,0,1328,,199,68,,,5296,0,1328,,5447,0,1328,,3321,547,,,178,227,,,5651,0,,,5651,0,,,2024,437,1328,,2691,184,1328
5533,0,1329,,196,65,,,5317,0,1329,,5405,0,1329,,3293,567,,,173,217,,,5565,0,,,5565,0,,,2041,446,1329,,2759,198,1329
5562,0,1330,,202,57,,,5307,0,1330,,5444,0,1330,,3275,571,,,187,196,,,5549,0,,,5549,0,,,2021,448,1330,,2795,216,1330
5550,0,1331,,205,57,,,5300,0,1331,,5437,0,1331,,3200,582,,,181,179,,,5450,0,,,5450,0,,,1993,452,1331,,2902,222,1331
5458,0,1332,,208,56,,,5279,0,1332,,5385,0,1332,,3086,602,,,183,179,,,5499,0,,,5499,0,,,1964,439,1332,,2906,247,1332
5503,0,1333,,217,54,,,5343,0,1333,,5493,0,1333,,3031,610,,,172,170,,,5470,0,,,5470,0,,,1958,419,1333,,2956,257,1333
5503,0,1334,,235,56,,,5384,0,1334,,5503,0,1334,,2975,635,,,172,165,,,5443,0,,,5443,0,,,1899,431,1334,,2986,268,1334
5415,0,1335,,245,54,,,5404,0,1335,,5595,0,1335,,2887,626,,,176,153,,,5393,0,,,5393,0,,,1862,438,1335,,2984,276,1335
5390,0,1336,,244,55,,,5399,0,1336,,5499,0,1336,,2813,618,,,185,152,,,5435,0,,,5435,0,,,1831,438,1336,,3031,293,1336
5362,0,1337,,247,54,,,5419,0,1337,,5522,0,1337,,2799,622,,,183,129,,,5438,0,,,5438,0,,,1794,442,1337,,3035,290,1337
5381,0,1338,,250,57,,,5389,0,1338,,5487,0,1338,,2746,650,,,204,126,,,5403,0,,,5403,0,,,1770,436,1338,,2996,330,1338
5296,0,1339,,266,47,,,5325,0,1339,,5482,0,1339,,2739,675,,,218,117,,,5346,0,,,5346,0,,,1741,444,1339,,3040,342,1339
5312,0,1340,,259,40,,,5298,0,1340,,5463,0,1340,,2686,665,,,208,118,,,5346,0,,,5346,0,,,1714,449,1340,,3000,349,1340
5305,0,1341,,254,43,,,5263,0,1341,,5471,0,1341,,2609,669,,,202,114,,,5321,0,,,5321,0,,,1689,450,1341,,3036,350,1341
5337,0,1342,,266,43,,,5276,0,1342,,5454,0,1342,,2598,657,,,222,116,,,5326,0,,,5326,0,,,1657,447,1342,,3053,379,1342
5329,0,1343,,291,43,,,5213,0,1343,,5525,0,1343,,2630,639,,,219,107,,,5420,0,,,5420,0,,,1634,445,1343,,3082,406,1343
5343,0,1344,,288,44,,,5191,0,1344,,5515,0,1344,,2591,628,,,212,108,,,5314,0,,,5314,0,,,1632,482,1344,,3031,430,1344
5239,0,1345,,296,42,,,5255,0,1345,,5592,0,1345,,2605,631,,,230,106,,,5335,0,,,5335,0,,,1600,493,1345,,3002,440,1345
5223,0,1346,,297,44,,,5214,0,1346,,5525,0,1346,,2545,641,,,235,106,,,5314,0,,,5314,0,,,1582,498,1346,,2980,459,1346
5258,0,1347,,304,43,,,5235,0,1347,,5462,0,1347,,2503,638,,,242,100,,,5341,0,,,5341,0,,,1582,492,1347,,2915,488,1347
5316,0,1348,,321,42,,,5281,0,1348,,5505,0,1348,,2562,634,,,245,97,,,5325,0,,,5325,0,,,1546,485,1348,,2897,497,1348
5392,0,1349,,350,38,,,5348,0,1349,,5473,0,1349,,2498,610,,,268,102,,,5359,0,,,5359,0,,,1512,495,1349,,2851,499,1349
5393,0,1350,,346,39,,,5403,0,1350,,5539,0,1350,,2528,594,,,263,97,,,5382,0,,,5382,0,,,1480,489,1350,,2838,513,1350
5402,0,1351,,360,39,,,5429,0,1351,,5566,0,1351,,2531,577,,,281,95,,,5423,0,,,5423,0,,,1462,495,1351,,2825,542,1351
5355,0,1352,,368,38,,,5435,0,1352,,5632,0,1352,,2503,567,,,291,92,,,5413,0,,,5413,0,,,1439,513,1352,,2749,541,1352
5379,0,1353,,371,37,,,5512,0,1353,,5601,0,1353,,2481,574,,,296,89,,,5384,0,,,5384,0,,,1394,495,1353,,2760,544,1353
5295,0,1354,,390,29,,,5540,0,1354,,5682,0,1354,,2478,561,,,303,80,,,5386,0,,,5386,0,,,1377,489,1354,,2771,587,1354
5303,0,1355,,405,31,,,5554,0,1355,,5728,0,1355,,2460,553,,,318,82,,,5441,0,,,5441,0,,,1347,488,1355,,2795,612,1355
5312,0,1356,,409,37,,,5547,0,1356,,5746,0,1356,,2396,513,,,335,81,,,5456,0,,,5456,0,,,1353,484,1356,,2784,623,1356
5351,0,1357,,425,42,,,5566,0,1357,,5815,0,1357,,2393,481,,,352,89,,,5416,0,,,5416,0,,,1297,464,1357,,2738,645,1357
5370,0,1358,,453,45,,,5598,0,1358,,5783,0,1358,,2366,482,,,348,90,,,5358,0,,,5358,0,,,1287,456,1358,,2698,656,1358
5302,0,1359,,465,49,,,5681,0,1359,,5781,0,1359,,2294,482,,,355,91,,,5389,0,,,5389,0,,,1298,461,1359,,2685,658,1359
5300,0,1360,,486,47,,,5689,0,1360,,5849,0,1360,,2297,473,,,362,90,,,5442,0,,,5442,0,,,1250,477,1360,,2672,675,1360
5366,0,1361,,497,45,,,5685,0,1361,,5766,0,1361,,2235,459,,,385,87,,,5477,0,,,5477,0,,,1242,471,1361,,2671,691,1361
5409,0,1362,,516,45,,,5615,0,1362,,5764,0,1362,,2195,446,,,378,92,,,5454,0,,,5454,0,,,1228,432,1362,,2632,697,1362
5439,0,1363,,546,52,,,5568,0,1363,,5730,0,1363,,2183,445,,,402,89,,,5431,0,,,5431,0,,,1193,423,1363,,2647,698,1363
5430,0,1364,,552,57,,,5509,0,1364,,5689,0,1364,,2116,428,,,408,87,,,5443,0,,,5443,0,,,1176,411,1364,,2622,694,1364
5345,0,1365,,551,59,,,5479,0,1365,,5658,0,1365,,2126,440,,,406,88,,,5458,0,,,5458,0,,,1150,415,1365,,2566,699,1365
5361,0,1366,,573,58,,,5435,0,1366,,5565,0,1366,,2108,446,,,420,85,,,5398,0,,,5398,0,,,1131,408,1366,,2529,702,1366
5430,0,1367,,593,56,,,5478,0,1367,,5506,0,1367,,2054,439,,,437,83,,,5357,0,,,5357,0,,,1102,401,1367,,2514,735,1367
5493,0,1368,,618,56,,,5488,0,1368,,5471,0,1368,,2085,427,,,461,80,,,5281,0,,,5281,0,,,1055,410,1368,,2495,747,1368
5471,0,1369,,669,60,,,5396,0,1369,,5469,0,1369,,2048,415,,,465,80,,,5259,0,,,5259,0,,,1024,416,1369,,2452,747,1369
5485,0,1370,,699,69,,,5348,0,1370,,5430,0,1370,,2006,408,,,495,79,,,5269,0,,,5269,0,,,1012,406,1370,,2369,767,1370
5543,0,1371,,726,69,,,5358,0,1371,,5449,0,1371,,1960,404,,,511,78,,,5255,0,,,5255,0,,,994,396,1371,,2315,783,1371
5573,0,1372,,769,68,,,5307,0,1372,,5464,0,1372,,1938,398,,,529,84,,,5269,0,,,5269,0,,,989,384,1372,,2285,817,1372
5588,0,1373,,852,67,,,5290,0,1373,,5373,0,1373,,1888,384,,,549,88,,,5304,0,,,5304,0,,,992,391,1373,,2218,864,1373
5485,0,1374,,901,62,,,5253,0,1374,,5342,0,1374,,1839,383,,,576,93,,,5272,0,,,5272,0,,,1012,391,1374,,2163,857,1374
5457,0,1375,,949,70,,,5231,0,1375,,5336,0,1375,,1803,365,,,580,90,,,5260,0,,,5260,0,,,993,400,1375,,2115,840,1375
5469,0,1376,,996,79,,,5214,0,1376,,5360,0,1376,,1742,362,,,613,92,,,5234,0,,,5234,0,,,1004,392,1376,,2051,848,1376
5488,0,1377,,1034,79,,,5182,0,1377,,5315,0,1377,,1744,362,,,637,95,,,5230,0,,,5230,0,,,1000,378,1377,,1967,840,1377
5455,0,1378,,1091,81,,,5136,0,1378,,5337,0,1378,,1690,371,,,671,94,,,5231,0,,,5231,0,,,969,354,1378,,1914,852,1378
5431,0,1379,,1142,89,,,5153,0,1379,,5452,0,1379,,1686,361,,,669,105,,,5243,0,,,5243,0,,,982,337,1379,,1853,867,1379
5404,0,1380,,1189,88,,,5174,0,1380,,5398,0,1380,,1697,353,,,687,116,,,5241,0,,,5241,0,,,951,329,1380,,1748,900,1380
5380,0,1381,,1235,96,,,5205,0,1381,,5422,0,1381,,1662,345,,,728,113,,,5265,0,,,5265,0,,,939,332,1381,,1671,903,1381
5402,0,1382,,1285,94,,,5157,0,1382,,5396,0,1382,,1635,353,,,734,118,,,5259,0,,,5259,0,,,930,332,1382,,1606,920,1382
5460,0,1383,,1358,99,,,5154,0,1383,,5365,0,1383,,1656,344,,,744,115,,,5285,0,,,5285,0,,,921,321,1383,,1533,909,1383
5462,0,1384,,1411,100,,,5185,0,1384,,5360,0,1384,,1632,338,,,791,119,,,5355,0,,,5355,0,,,952,325,1384,,1512,924,1384
5451,0,1385,,1460,99,,,5211,0,1385,,5387,0,1385,,1632,347,,,850,124,,,5403,0,,,5403,0,,,953,316,1385,,1456,923,1385
5529,0,1386,,1518,94,,,5210,0,1386,,5400,0,1386,,1610,350,,,898,124,,,5474,0,,,5474,0,,,944,290,1386,,1385,919,1386
5504,0,1387,,1585,102,,,5239,0,1387,,5364,0,1387,,1560,349,,,945,120,,,5466,0,,,5466,0,,,916,272,1387,,1332,926,1387
5548,0,1388,,1648,98,,,5303,0,1388,,5378,0,1388,,1577,356,,,954,130,,,5432,0,,,5432,0,,,930,251,1388,,1272,914,1388
5534,0,1389,,1689,107,,,5355,0,1389,,5399,0,1389,,1571,359,,,965,133,,,5393,0,,,5393,0,,,960,253,1389,,1261,900,1389
5573,0,1390,,1750,102,,,5317,0,1390,,5420,0,1390,,1560,350,,,964,138,,,5472,0,,,5472,0,,,939,258,1390,,1204,878,1390
5682,0,1391,,1807,104,,,5362,0,1391,,5413,0,1391,,1545,387,,,1028,137,,,5506,0,,,5506,0,,,952,243,1391,,1175,844,1391
5674,0,1392,,1842,111,,,5304,0,1392,,5413,0,1392,,1508,380,,,1072,141,,,5520,0,,,5520,0,,,962,240,1392,,1135,840,1392
5570,0,1393,,1900,109,,,5319,0,1393,,5410,0,1393,,1462,409,,,1108,145,,,5534,0,,,5534,0,,,998,219,1393,,1079,838,1393
5531,0,1394,,1951,115,,,5409,0,1394,,5418,0,1394,,1456,407,,,1127,143,,,5482,0,,,5482,0,,,1015,216,1394,,1030,824,1394
5561,0,1395,,1985,133,,,5434,0,1395,,5367,0,1395,,1416,418,,,1187,160,,,5476,0,,,5476,0,,,1032,220,1395,,980,808,1395
5592,0,1396,,2018,146,,,5427,0,1396,,5343,0,1396,,1367,405,,,1267,159,,,5451,0,,,5451,0,,,1040,227,1396,,947,806,1396
5609,0,1397,,2118,138,,,5394,0,1397,,5324,0,1397,,1384,417,,,1313,156,,,5451,0,,,5451,0,,,1065,235,1397,,921,787,1397
5598,0,1398,,2201,141,,,5465,0,1398,,5392,0,1398,,1341,434,,,1375,158,,,5433,0,,,5433,0,,,1101,233,1398,,913,741,1398
5612,0,1399,,2258,148,,,5362,0,1399,,5349,0,1399,,1336,439,,,1429,168,,,5363,0,,,5363,0,,,1125,219,1399,,885,725,1399
5646,0,1400,,2342,160,,,5250,0,1400,,5368,0,1400,,1325,451,,,1458,173,,,5388,0,,,5388,0,,,1186,209,1400,,816,671,1400
5594,0,1401,,2404,168,,,5211,0,1401,,5414,0,1401,,1308,461,,,1522,183,,,5346,0,,,5346,0,,,1203,204,1401,,766,664,1401
5620,0,1402,,2445,180,,,5226,0,1402,,5398,0,1402,,1272,482,,,1545,179,,,5268,0,,,5268,0,,,1235,209,1402,,769,642,1402
5686,0,1403,,2554,196,,,5208,0,1403,,5490,0,1403,,1257,473,,,1589,180,,,5319,0,,,5319,0,,,1296,218,1403,,755,623,1403
